run_id,model,task,uq_method,item_id,seed_id,source_modality,ordinal_strength,numeric_strength,valid_n,total_n,parse_failures,y_true,y_pred,p_yes,confidence,uncertainty_score,uncertainty_measure,label_distribution,gold_modality,pred_modality,text_modality,text_modality_parse_status,text_modality_correct,label_text_consistent,text_overcommit,text_undercommit,text_high_conf_overcommit_80,text_high_conf_overcommit_90
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0024_recommended,S0024,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0024_recommended,S0024,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,mandatory,ok,False,False,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0024_optional,S0024,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0024_optional,S0024,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,mandatory,ok,False,False,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0024_nice_to_have,S0024,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0024_nice_to_have,S0024,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0025_mandatory,S0025,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0025_mandatory,S0025,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0025_recommended,S0025,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0025_recommended,S0025,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0025_optional,S0025,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0025_optional,S0025,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0025_nice_to_have,S0025,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0025_nice_to_have,S0025,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0026_mandatory,S0026,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0026_mandatory,S0026,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0026_recommended,S0026,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0026_recommended,S0026,recommended,2,0.67,1,1,0,1,1,,0.95,0.050000000000000044,one_minus_confidence,,recommended,recommended,mandatory,ok,False,False,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0026_optional,S0026,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0026_optional,S0026,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,mandatory,ok,False,False,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0026_nice_to_have,S0026,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0026_nice_to_have,S0026,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0027_mandatory,S0027,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0027_mandatory,S0027,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0027_recommended,S0027,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0027_recommended,S0027,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0027_optional,S0027,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0027_optional,S0027,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0027_nice_to_have,S0027,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0027_nice_to_have,S0027,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0028_mandatory,S0028,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0028_mandatory,S0028,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0028_recommended,S0028,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0028_recommended,S0028,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0028_optional,S0028,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0028_optional,S0028,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0028_nice_to_have,S0028,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0028_nice_to_have,S0028,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0029_mandatory,S0029,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0029_mandatory,S0029,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0029_recommended,S0029,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0029_recommended,S0029,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0029_optional,S0029,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0029_optional,S0029,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0029_nice_to_have,S0029,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0029_nice_to_have,S0029,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0030_mandatory,S0030,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0030_mandatory,S0030,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0030_recommended,S0030,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0030_recommended,S0030,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0030_optional,S0030,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0030_optional,S0030,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0030_nice_to_have,S0030,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0030_nice_to_have,S0030,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0031_mandatory,S0031,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0031_mandatory,S0031,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0031_recommended,S0031,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0031_recommended,S0031,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0031_optional,S0031,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0031_optional,S0031,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0031_nice_to_have,S0031,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0031_nice_to_have,S0031,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0032_mandatory,S0032,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0032_mandatory,S0032,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0032_recommended,S0032,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0032_recommended,S0032,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0032_optional,S0032,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0032_optional,S0032,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0032_nice_to_have,S0032,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0032_nice_to_have,S0032,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0034_mandatory,S0034,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0034_mandatory,S0034,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0034_recommended,S0034,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0034_recommended,S0034,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0034_optional,S0034,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0034_optional,S0034,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0034_nice_to_have,S0034,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0034_nice_to_have,S0034,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0035_mandatory,S0035,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0035_mandatory,S0035,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0035_recommended,S0035,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0035_recommended,S0035,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0035_optional,S0035,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0035_optional,S0035,optional,1,0.33,1,1,0,1,1,,0.95,0.050000000000000044,one_minus_confidence,,optional,optional,mandatory,ok,False,False,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0035_nice_to_have,S0035,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0035_nice_to_have,S0035,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0036_mandatory,S0036,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0036_mandatory,S0036,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0036_recommended,S0036,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0036_recommended,S0036,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,recommended,recommended,recommended,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0036_optional,S0036,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,one_minus_confidence,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0036_optional,S0036,optional,1,0.33,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,optional,optional,optional,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0036_nice_to_have,S0036,nice_to_have,0,0.0,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0036_nice_to_have,S0036,nice_to_have,0,0.0,1,1,0,0,0,,0.95,0.050000000000000044,one_minus_confidence,,nice_to_have,recommended,recommended,ok,False,True,True,False,True,True
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0037_mandatory,S0037,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,one_minus_confidence,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,verbalized_confidence,S0037_mandatory,S0037,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,one_minus_confidence,,mandatory,mandatory,mandatory,ok,True,True,False,False,False,False
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,verbalized_confidence,S0037_recommended,S0037,recommended,2,0.67,1,1,0,0,0,0.050000000000000044,0.95,0.050000000000000044,one_minus_confidence,"{""no"":0.95,""yes"":0.05}",,,,,,,,,,
