seed_id,source_dataset,source_corpus,original_requirement,capability_text_auto,auto_include,auto_exclusion_reason,include,exclusion_reason,capability_text_final,context_document,context_requirement_id,context_marker,context_section,context_before,context_after,context_legend
S0185,PURE,2007-eirene_fun_7-2,"The time should be able to be varied between 0 and 240 minutes, as a maintenance t function, allowing the radio to power up in a consistent state following minor operational procedures or power interruptions.","be varied between 0 and 240 minutes, as a maintenance t function, allowing the radio to power up in a consistent state following minor operational procedures or power interruptions",no,possibly_multiple_capabilities,no,possibly_multiple_capabilities,,"EIRENE Functional Requirements Specification, version 7",5.2.3.8,O,5 Cab radio > 5.2 Functional requirements,"5.2.3.7 (M): When the MMI is switched on, the configuration shall be determined by the time elapsed since the MMI was last switched off:",5.2.3.9 (M): Switch off shall be soft so that the Cab radio completes the following housekeeping functions before actually switching off:,"(M) mandatory, (O) optional, (I) informative"
S0186,PURE,2007-eirene_fun_7-2,Switch off shall be soft so that the Cab radio completes the following housekeeping functions before actually switching off:,be soft so that the Cab radio completes the following housekeeping functions before actually switching off,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",5.2.3.9,M,5 Cab radio > 5.2 Functional requirements,"5.2.3.8 (O): The time should be able to be varied between 0 and 240 minutes, as a maintenance t function, allowing the radio to power up in a consistent state following minor operational procedures or power interruptions.","5.2.3.10 (O): As far as possible, the above procedure should also apply on power failure.","(M) mandatory, (O) optional, (I) informative"
S0187,PURE,2007-eirene_fun_7-2,"As far as possible, the above procedure should also apply on power failure.",also apply on power failure,yes,,yes,,also apply on power failure,"EIRENE Functional Requirements Specification, version 7",5.2.3.10,O,5 Cab radio > 5.2 Functional requirements,5.2.3.9 (M): Switch off shall be soft so that the Cab radio completes the following housekeeping functions before actually switching off:,"5.2.3.11 (M): When switched off, the following functions (if available) shall still be provided:","(M) mandatory, (O) optional, (I) informative"
S0188,PURE,2007-eirene_fun_7-2,"When switched off, the following functions (if available) shall still be provided:",still be provided,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",5.2.3.11,M,5 Cab radio > 5.2 Functional requirements,"5.2.3.10 (O): As far as possible, the above procedure should also apply on power failure.",5.2.3.12 (M): It shall be possible to present radio related prompts and information in a number of different languages.,"(M) mandatory, (O) optional, (I) informative"
S0189,PURE,2007-eirene_fun_7-2,It shall be possible to present radio related prompts and information in a number of different languages.,be possible to present radio related prompts and information in a number of different languages,no,residual_modal_in_capability;impersonal_construction,no,residual_modal_in_capability;impersonal_construction,,"EIRENE Functional Requirements Specification, version 7",5.2.3.12,M,5 Cab radio > 5.2 Functional requirements,"5.2.3.11 (M): When switched off, the following functions (if available) shall still be provided:","5.2.3.13 (M): By default, prompts and information shall be displayed in the language selected by the train owner (as stored within the system).","(M) mandatory, (O) optional, (I) informative"
S0190,PURE,2007-eirene_fun_7-2,"By default, prompts and information shall be displayed in the language selected by the train owner (as stored within the system).",be displayed in the language selected by the train owner (as stored within the system),yes,,no,not_sampled_mandatory_pool,,"EIRENE Functional Requirements Specification, version 7",5.2.3.13,M,5 Cab radio > 5.2 Functional requirements,5.2.3.12 (M): It shall be possible to present radio related prompts and information in a number of different languages.,5.2.3.14 (M): It shall be possible for the user to display a list of available languages and select the language in which radio related prompts and information are displayed both at turn on and during a journey (eg where a change of drivers may occur).,"(M) mandatory, (O) optional, (I) informative"
S0191,PURE,2007-eirene_fun_7-2,It shall be possible for the user to display a list of available languages and select the language in which radio related prompts and information are displayed both at turn on and during a journey (eg where a change of drivers may occur).,be possible for the user to display a list of available languages and select the language in which radio related prompts and information are displayed both at turn on and during a journey (eg where a change of drivers may occur),no,too_long;possibly_multiple_capabilities;residual_modal_in_capability;impersonal_construction,no,too_long;possibly_multiple_capabilities;residual_modal_in_capability;impersonal_construction,,"EIRENE Functional Requirements Specification, version 7",5.2.3.14,M,5 Cab radio > 5.2 Functional requirements,"5.2.3.13 (M): By default, prompts and information shall be displayed in the language selected by the train owner (as stored within the system).",5.2.3.15 (I): The languages to be supported will be a matter for each national railway to decide.,"(M) mandatory, (O) optional, (I) informative"
S0192,PURE,2007-eirene_fun_7-2,The languages to be supported will be a matter for each national railway to decide.,be a matter for each national railway to decide,no,informative_marker,no,informative_marker,,"EIRENE Functional Requirements Specification, version 7",5.2.3.15,I,5 Cab radio > 5.2 Functional requirements,5.2.3.14 (M): It shall be possible for the user to display a list of available languages and select the language in which radio related prompts and information are displayed both at turn on and during a journey (eg where a change of drivers may occur).,5.2.3.16 (M): The radio shall support at least ten different languages.,"(M) mandatory, (O) optional, (I) informative"
S0193,PURE,2007-eirene_fun_7-2,The radio shall support at least ten different languages.,support at least ten different languages,yes,,no,not_sampled_mandatory_pool,,"EIRENE Functional Requirements Specification, version 7",5.2.3.16,M,5 Cab radio > 5.2 Functional requirements,5.2.3.15 (I): The languages to be supported will be a matter for each national railway to decide.,"5.2.3.17 (M): By default, the loudspeaker volume shall be set to a pre-determined level suitable for the operating environment (as stored within the system).","(M) mandatory, (O) optional, (I) informative"
S0194,PURE,2007-eirene_fun_7-2,"By default, the loudspeaker volume shall be set to a pre-determined level suitable for the operating environment (as stored within the system).",be set to a pre-determined level suitable for the operating environment (as stored within the system),yes,,no,not_sampled_mandatory_pool,,"EIRENE Functional Requirements Specification, version 7",5.2.3.17,M,5 Cab radio > 5.2 Functional requirements,5.2.3.16 (M): The radio shall support at least ten different languages.,5.2.3.18 (M): It shall be possible for the driver to increase and decrease the loudspeaker volume within the adjustment range selected.,"(M) mandatory, (O) optional, (I) informative"
S0195,PURE,2007-eirene_fun_7-2,It shall be possible for the driver to increase and decrease the loudspeaker volume within the adjustment range selected.,be possible for the driver to increase and decrease the loudspeaker volume within the adjustment range selected,no,impersonal_construction,no,impersonal_construction,,"EIRENE Functional Requirements Specification, version 7",5.2.3.18,M,5 Cab radio > 5.2 Functional requirements,"5.2.3.17 (M): By default, the loudspeaker volume shall be set to a pre-determined level suitable for the operating environment (as stored within the system).","5.2.3.19 (M): When the handset is picked up, the loudspeaker shall continue to operate, but at a reduced volume level.","(M) mandatory, (O) optional, (I) informative"
